197,Checking savings account,Managing account,NAVY FEDERAL CREDIT UNION,CA,955XX,3234819
198,Credit reporting credit repair services personal consumer reports,Improper use report,AMERICAN EXPRESS COMPANY,PA,152XX,3234230
199,Credit reporting credit repair services personal consumer reports,Incorrect information report,"EQUIFAX, INC.",TX,776XX,3234606
201,Mortgage,Trouble payment process,"FLAGSTAR BANK, FSB",TX,775XX,3234288
